Year,CH,10,#,High,Artist
1957,2,-,1,26,Don Lang & His Frantic Five
1957,2,-,2,27,Ronnie Hilton
1957,5,-,1,27,Cyril Stapleton & His Orchestra
1957,4,-,1,27,David Whitfield
1957,2,-,1,27,Johnny Duncan & The Blue Grass Boys
1957,1,-,1,27,Johnny Duncan & The Blue Grass Boys
1957,1,-,1,27,The Johnston Brothers
1957,1,-,1,27,Elvis Presley
1957,2,-,1,28,The Chas McDevitt Skiffle Group
1957,1,-,1,28,Tommy Steele
1957,1,-,1,28,Dickie Valentine
1957,1,-,1,28,Nat 'King' Cole
1957,3,-,1,29,Buddy Knox
1957,2,-,1,29,Vic Damone
1957,2,-,1,29,Vera Lynn
1957,2,-,1,29,Shirley Bassey
1957,1,-,1,29,Four Aces
1957,1,-,1,29,Fats Domino
1957,1,-,1,29,Mitchell Torok & The Tulane Sisters
1957,1,-,1,29,Little Richard
1957,1,-,1,29,Pat Boone
1957,1,-,1,29,Gary Miller
1957,1,-,1,30,Billy Ward & His Dominoes
1957,1,-,1,30,Shirley Bassey
1957,1,-,1,30,Jimmie Rodgers
1957,1,-,1,30,Jimmy Young
1957,1,-,1,30,The Coasters
1957,3,x,x,18,Pat Boone
1957,3,x,x,18,The Vipers Skiffle Group
1957,1,x,x,15,Frankie Vaughan
1957,1,x,x,19,Tommy Steele
1957,1,x,x,20,Jill Day
1957,1,x,x,20,Jimmy Gavin
1957,1,x,x,20,David Whitfield
1958,17,12,8,1,Perry Como
1958,21,15,7,1,The Everly Brothers
1958,20,15,7,1,The Everly Brothers
1958,25,17,6,1,Connie Francis
1958,19,13,6,1,Connie Francis
1958,19,13,6,1,Connie Francis
1958,18,12,5,1,Kalin Twins
1958,15,12,5,1,Conway Twitty
1958,17,13,3,1,Lord Rockingham's XI
1958,17,11,3,1,Tommy Edwards
1958,15,10,3,1,Marvin Rainwater
1958,14,10,3,1,Elvis Presley
1958,15,12,2,1,Michael Holliday
1958,17,10,2,1,Vic Damone
1958,12,7,2,1,Jerry Lee Lewis
1958,14,9,4,2,Elias & His Zig Zag Jive Flutes
1958,14,9,3,2,Dean Martin
1958,14,7,3,2,Marino Marini & His Quartet
1958,14,9,2,2,The Four Preps
1958,11,6,2,2,Elvis Presley
1958,22,11,1,2,Dean Martin
1958,17,10,1,2,Pat Boone
1958,16,10,1,2,The Everly Brothers
1958,17,8,1,2,Cliff Richard
1958,15,7,1,2,Elvis Presley
1958,11,7,1,2,Elvis Presley
1958,9,7,1,2,The Mudlarks
1958,14,9,5,3,Lonnie Donegan
1958,25,14,3,3,Max Bygraves
1958,24,14,3,3,Max Bygraves
1958,14,7,3,3,Ted Heath & His Music
1958,19,12,2,3,Frank Sinatra
1958,15,10,2,3,The Crickets
1958,11,7,2,3,Tommy Steele
1958,14,9,1,3,Danny & The Juniors
1958,18,7,1,3,The Platters
1958,13,5,1,3,Michael Holliday
1958,10,4,1,3,Elvis Presley
1958,16,9,2,4,Johnny Mathis
1958,14,10,1,4,Marty Wilde
1958,14,6,1,4,Ricky Nelson
1958,10,6,1,4,The Crickets
1958,9,4,1,4,Jackie Dennis
1958,14,8,1,5,Buddy Holly
1958,14,8,1,5,Malcolm Vaughan
1958,11,6,1,5,Marion Ryan
1958,11,6,1,5,Don Lang & His Frantic Five
1958,11,6,1,5,Peggy Lee
1958,9,6,1,5,The Champs
1958,11,5,1,5,Poni-Tails
1958,9,3,1,5,"Michael Medwin, Alfie Bass, Bernard Bresslaw, Leslie Fyson"
1958,17,8,2,6,Buddy Holly
1958,15,6,2,6,Lonnie Donegan
1958,14,7,1,6,Jackie Wilson
1958,13,7,1,6,Paul Anka
1958,12,4,1,6,Pat Boone
1958,11,4,1,6,Bernard Bresslaw
1958,8,4,1,6,The Chordettes
1958,23,7,1,7,Pat Boone
1958,10,7,1,7,Cliff Richard
1958,11,6,1,7,Charlie Drake
1958,11,4,1,7,Jimmie Rodgers
1958,12,3,1,7,Pat Boone
1958,9,4,2,8,The Mudlarks
1958,16,5,1,8,Perez Prado & His Orchestra
1958,11,2,1,8,Frankie Vaughan
1958,7,2,1,8,Jerry Lee Lewis
1958,9,1,1,8,Little Richard
1958,13,2,1,9,Ricky Nelson
1958,7,2,1,9,Perry Como
1958,14,1,1,9,Eddie Calvert
1958,10,1,1,9,Jack Scott
1958,10,1,1,9,Perry Como
1958,13,2,2,10,Tommy Steele
1958,12,2,2,10,Frankie Vaughan
1958,12,1,1,10,Domenico Modugno
1958,6,1,1,10,Harry Belafonte
1958,7,-,2,11,Lonnie Donegan
1958,7,-,2,11,Lonnie Donegan
1958,10,-,1,11,Larry Williams
1958,10,-,1,11,Connie Francis
1958,8,-,1,11,Bill Justis & His Orchestra
1958,7,-,1,11,The Crickets
1958,6,-,1,11,Frankie Vaughan
1958,6,-,1,11,Frankie Vaughan
1958,6,-,1,11,David Seville
1958,8,-,1,12,Sheb Wooley
1958,8,-,1,12,The Olympics
1958,8,-,1,12,The Coasters
1958,8,-,1,12,Frank Sinatra
1958,7,-,1,12,Petula Clark
1958,7,-,1,13,Marino Marini & His Quartet
1958,12,-,3,14,Malcolm Vaughan
1958,14,-,2,14,Joe 'Mr. Piano' Henderson
1958,10,-,2,14,Jodie Sands
1958,13,-,1,14,Robert Earl
1958,6,-,1,14,Gary Miller
1958,6,-,1,14,The McGuire Sisters
1958,8,-,2,15,Perry Como
1958,9,-,1,15,Julius La Rosa
1958,5,-,1,15,Ella Fitzgerald
1958,14,-,2,16,David Whitfield
1958,7,-,2,16,Harry Belafonte
1958,11,-,1,16,Doris Day
1958,11,-,1,16,Pat Boone
1958,11,-,1,16,Alma Cogan
1958,8,-,1,16,Tommy Steele
1958,7,-,1,16,Tony Brent
1958,5,-,1,16,Chuck Berry
1958,5,-,1,16,Terry Dene
1958,2,-,1,16,Buddy Holly
1958,11,-,1,17,Perry Como
1958,10,-,1,17,The Southlanders
1958,4,-,1,17,Buddy Holly
1958,3,-,1,17,Johnny Mathis
1958,6,-,2,18,Ruby Murray
1958,6,-,1,18,Jimmie Rodgers
1958,6,-,1,18,Eddie Cochran
1958,5,-,1,18,Elvis Presley
1958,4,-,1,18,Harry Belafonte
1958,10,-,2,19,Duane Eddy
1958,7,-,1,19,Marvin Rainwater
1958,7,-,1,19,Bobby Darin
1958,6,-,1,19,Ken Mackintosh & His Orchestra
1958,6,-,1,19,Connie Francis
1958,7,-,1,20,The Johnny Otis Show
1958,5,-,1,20,Tommy Steele
1958,5,-,1,20,Connie Francis
1958,5,-,1,20,Tony Brent
1958,4,-,1,20,Fats Domino
1958,3,-,1,20,Dave King
1958,3,-,1,20,Bobby Helms
1958,6,-,2,21,Ted Heath & His Music
1958,5,-,1,21,Eydie Gorme
1958,3,-,1,21,Elvis Presley
1958,9,-,1,22,George Hamilton IV
1958,6,-,1,22,Frankie Vaughan
1958,4,-,1,22,Little Richard
1958,3,-,1,22,David Whitfield
1958,2,-,1,22,Ronnie Hilton
1958,8,-,2,23,Jackie Wilson
1958,6,-,2,23,Robin Luke
1958,5,-,2,23,Lonnie Donegan Skiffle Group
1958,4,-,1,23,George Hamilton IV
1958,2,-,1,23,The Four Esquires
1958,2,-,1,23,Moe Koffman Quartet
1958,3,-,1,24,Vic Damone
1958,2,-,1,24,Ted Heath & His Music
1958,2,-,1,24,Jim Dale
1958,4,-,1,25,The King Brothers
1958,4,-,1,25,Frank Sinatra
1958,4,-,1,25,Frankie Vaughan
1958,4,-,1,25,Doris Day
1958,3,-,1,25,Jim Dale
1958,2,-,1,25,Alma Cogan
1958,2,-,1,25,The Elegants
1958,1,-,1,25,Louis Prima
1958,1,-,1,25,Renato Carosone & His Sextet
1958,4,-,1,26,Robert Earl
1958,3,-,1,26,Michael Holliday
1958,1,-,1,26,Charlie Gracie
1958,1,-,1,26,Paul Anka
1958,1,-,1,26,Paul Anka
1958,1,-,1,26,Fats Domino
1958,5,-,1,27,Johnny Mathis
1958,3,-,1,27,Ronnie Hilton
1958,2,-,1,27,Ricky Nelson
1958,1,-,1,27,The Kaye Sisters
1958,1,-,1,27,Ricky Nelson
1958,1,-,1,27,Michael Holliday
1958,1,-,1,27,Jim Dale
1958,1,-,1,27,The Kaye Sisters
1958,2,-,1,28,Max Bygraves
1958,2,-,1,28,Eddie Calvert
1958,2,-,1,28,Max Bygraves
1958,2,-,1,28,Charlie Drake
1958,1,-,1,28,Lonnie Donegan
1958,2,-,1,29,Bobby Day
1958,2,-,1,29,Valerie Carr
1958,1,-,1,29,Jackie Dennis
1958,1,-,1,29,Cozy Cole
1958,1,-,1,29,Cozy Cole
1958,1,-,1,29,Sam Cooke
1958,1,-,1,30,Pat Boone
1958,1,-,1,30,Frankie Avalon
1958,1,-,1,30,Russ Conway
1958,1,-,1,30,Bobby Helms
1958,1,-,1,30,David Whitfield
1958,23,x,x,2,Elvis Presley
1958,26,x,x,5,Lonnie Donegan
1958,9,x,x,6,Charlie Drake
1958,7,x,x,14,Tommy Steele
1958,6,x,x,14,Nick Todd
1958,4,x,x,14,Billy Vaughn & His Orchestra
1958,1,x,x,17,Frankie Avalon
1958,1,x,x,17,Jim Dale
1958,1,x,x,17,Chuck Berry
1958,2,x,x,19,The Crickets
1958,1,x,x,19,Art & Dotty Todd
1958,1,x,x,19,Jody Reynolds
1958,1,x,x,19,Frank Sinatra
1958,1,x,x,20,Edric Connor
1958,1,x,x,20,The Southlanders
1958,1,x,x,20,Jimmie Rodgers
1958,1,x,x,20,Lonnie Donegan
1959,26,15,6,1,Emile Ford & The Checkmates
1959,23,15,6,1,Cliff Richard
1959,17,13,5,1,Cliff Richard
1959,15,13,5,1,Elvis Presley
1959,15,13,5,1,Elvis Presley
1959,30,18,4,1,Russ Conway
1959,19,13,4,1,Bobby Darin
1959,19,12,4,1,Shirley Bassey
1959,15,11,4,1,Craig Douglas
1959,21,15,3,1,Buddy Holly
1959,19,11,3,1,Adam Faith
1959,12,7,3,1,Elvis Presley
1959,12,7,3,1,Elvis Presley
1959,19,14,2,1,Russ Conway
1959,18,11,2,1,Bobby Darin
1959,20,14,1,1,The Platters
1959,16,9,1,1,Jane Morgan
1959,14,9,1,1,Jerry Keller
1959,16,13,2,2,Lonnie Donegan
1959,17,11,2,2,Marty Wilde
1959,16,8,2,2,The Teddy Bears
1959,15,11,1,2,The Everly Brothers
1959,15,7,1,2,Little Richard
1959,17,12,4,3,Neil Sedaka
1959,24,15,3,3,Chris Barber
1959,17,10,3,3,Paul Anka
1959,20,11,2,3,Ricky Nelson
1959,17,9,2,3,Shirley Bassey
1959,15,8,2,3,Slim Dusty
1959,12,7,2,3,Marty Wilde
1959,16,11,1,3,Connie Francis
1959,15,11,1,3,Anthony Newley
1959,16,10,1,3,Johnny & The Hurricanes
1959,19,9,1,3,The Tommy Dorsey Orchestra
1959,18,9,1,3,Marty Wilde
1959,12,6,1,3,Lonnie Donegan
1959,15,8,2,4,Connie Francis
1959,9,6,1,4,Elvis Presley
1959,13,7,2,5,Russ Conway
1959,14,7,1,5,The Kingston Trio
1959,14,7,1,5,Frankie Vaughan
1959,14,5,1,5,Conway Twitty
1959,8,2,1,5,Russ Conway
1959,15,7,3,6,Johnny Mathis
1959,13,7,2,6,The Browns
1959,11,6,2,6,Duane Eddy
1959,12,5,2,6,The Coasters
1959,14,8,1,6,Perry Como
1959,15,7,1,6,Frank Sinatra
1959,12,7,1,6,Anthony Newley
1959,8,6,1,6,The Fleetwoods
1959,13,5,1,6,The Beverley Sisters
1959,12,5,1,6,The Everly Brothers
1959,13,3,1,6,Eddie Cochran
1959,12,7,5,7,Paul Anka
1959,14,6,5,7,Lloyd Price
1959,13,6,2,7,Sarah Vaughan
1959,9,4,1,7,Russ Conway
1959,14,5,3,8,Billy Eckstine
1959,9,5,2,9,Frankie Vaughan & The Kaye Sisters
1959,10,3,1,9,Lloyd Price
1959,13,2,1,9,Neil Sedaka
1959,12,2,1,9,Sandy Nelson
1959,16,1,1,9,Joan Regan
1959,9,1,1,9,Floyd Robinson
1959,13,2,2,10,Paul Anka
1959,9,2,2,10,Bert Weedon
1959,14,1,1,10,Ruby Murray
1959,12,1,1,10,Perry Como
1959,9,1,1,10,Cliff Richard
1959,7,1,1,10,Winifred Atwell
1959,7,1,1,10,Russ Conway
1959,9,-,2,11,Duane Eddy
1959,8,-,2,11,Ricky Nelson
1959,8,-,1,11,David Seville & The Chipmunks
1959,8,-,1,12,Teddy Johnson & Pearl Carr
1959,8,-,1,12,Big Bopper
1959,8,-,1,12,Mike Preston
1959,6,-,1,12,Jerry Lee Lewis
1959,12,-,2,13,Perry Como
1959,7,-,2,13,The Harry Simeone Chorale
1959,16,-,1,13,Perry Como
1959,15,-,1,13,Malcolm Vaughan
1959,11,-,1,13,Craig Douglas
1959,10,-,1,13,Buddy Holly
1959,7,-,1,13,Connie Francis
1959,4,-,1,13,Lonnie Donegan
1959,4,-,1,13,Anthony Newley
1959,5,-,2,14,Lonnie Donegan
1959,11,-,1,14,The Everly Brothers
1959,10,-,1,14,Ricky Nelson
1959,9,-,1,14,Rosemary June
1959,8,-,1,14,Dickie Valentine
1959,7,-,1,14,The Beverley Sisters
1959,5,-,1,14,Fats Domino
1959,11,-,2,15,The McGuire Sisters
1959,6,-,2,15,Lloyd Price
1959,7,-,1,15,The Coasters
1959,6,-,1,16,Frankie Avalon
1959,5,-,1,16,Tommy Steele
1959,4,-,1,16,Cliff Richard
1959,4,-,1,16,Lord Rockingham's XI
1959,4,-,1,16,Johnny Horton
1959,10,-,3,17,Robert Earl
1959,5,-,2,17,Little Richard
1959,8,-,1,17,Freddy Cannon
1959,5,-,1,17,Duane Eddy
1959,4,-,1,17,Al Saxon
1959,9,-,2,18,Billy Fury
1959,6,-,2,18,Jimmie Rodgers
1959,9,-,1,18,Pat Boone
1959,8,-,1,18,Wink Martindale
1959,7,-,1,18,Pat Boone
1959,6,-,1,18,Connie Francis
1959,6,-,1,18,Ronnie Hilton
1959,5,-,1,18,Fats Domino
1959,5,-,1,18,Frank Sinatra
1959,5,-,1,18,Four Aces
1959,4,-,1,18,David Macbeth
1959,10,-,2,19,Ruby Wright
1959,9,-,1,19,Pat Boone
1959,4,-,1,19,Max Bygraves
1959,4,-,1,19,Lonnie Donegan
1959,3,-,1,19,Ricky Nelson
1959,10,-,1,20,The Everly Brothers
1959,8,-,1,20,Dickie Valentine
1959,8,-,1,20,Reg Owen & His Orchestra
1959,6,-,1,20,Cliff Richard
1959,3,-,1,20,Michael Flanders
1959,6,-,1,21,Gracie Fields
1959,3,-,1,21,Les Compagnons de la Chanson
1959,3,-,1,21,Pat Boone
1959,2,-,1,21,Cliff Richard
1959,4,-,2,22,Duane Eddy
1959,3,-,2,22,Ronnie Hilton
1959,9,-,1,22,Manuel & The Music Of The Mountains
1959,4,-,1,22,Santo & Johnny
1959,3,-,1,22,Eddie Cochran
1959,3,-,1,22,Nat 'King' Cole
1959,2,-,1,22,Bill Parsons & His Orchestra
1959,5,-,2,23,Lloyd Price
1959,4,-,1,23,Sam Cooke
1959,4,-,1,23,Nat 'King' Cole
1959,1,-,1,23,Ivo Robic
1959,1,-,1,23,Ray Peterson
1959,4,-,2,24,Russ Conway
1959,4,-,1,24,Tony Brent
1959,4,-,1,24,Stevie Marsh
1959,3,-,1,24,Al Saxon
1959,2,-,1,24,Marino Marini & His Quartet
1959,2,-,1,24,Stonewall Jackson
1959,2,-,1,24,Bobby Darin
1959,2,-,1,24,Winifred Atwell
1959,1,-,1,24,Louis Armstrong
1959,1,-,1,24,Joni James
1959,5,-,1,25,Johnny Kidd & The Pirates
1959,3,-,1,25,Ella Fitzgerald
1959,2,-,1,25,The Platters
1959,1,-,1,25,Paul Evans & The Curls
1959,6,-,2,26,Johnnie Ray
1959,5,-,1,26,Little Richard
1959,3,-,1,26,Buddy Holly
1959,3,-,1,26,Poni-Tails
1959,2,-,1,26,Sammy Turner
1959,2,-,1,26,Miki & Griff
1959,2,-,1,26,The Crickets
1959,1,-,1,26,Dee Clark
1959,1,-,1,26,Nina & Frederick
1959,2,-,1,27,Chris Barber
1959,2,-,1,27,Alma Cogan
1959,1,-,1,27,Jane Morgan
1959,1,-,1,27,Clinton Ford
1959,1,-,1,27,Anne Shelton
1959,2,-,2,28,Dion & The Belmonts
1959,2,-,2,28,Brook Benton
1959,2,-,1,28,Frankie Vaughan
1959,2,-,1,28,Tommy Steele
1959,2,-,1,28,Frankie Vaughan
1959,1,-,1,28,Jerry Lee Lewis
1959,1,-,1,28,Billy Fury
1959,1,-,1,28,Dickie Pride
1959,1,-,1,28,The Impalas
1959,1,-,1,28,Joe 'Mr. Piano' Henderson
1959,1,-,1,28,Malcolm Vaughan
1959,2,-,2,29,Bert Weedon
1959,2,-,1,29,Hugo & Luigi
1959,1,-,1,29,Domenico Modugno
1959,1,-,1,29,Ritchie Valens
1959,1,-,1,29,Tommy Edwards
1959,1,-,1,29,The Kingston Trio
1959,1,-,1,30,Frank Sinatra
1959,1,-,1,30,Buddy Holly
1959,1,-,1,30,Harry Belafonte
1959,1,-,1,30,Conway Twitty
1959,1,-,1,30,Johnny Mathis
1959,1,-,1,30,The Mudlarks
1959,1,-,1,30,Jack Scott
1959,3,x,x,19,The Virtues
1959,1,x,x,16,The Playmates
1959,1,x,x,18,Shirley Bassey
1959,1,x,x,18,Arnold Stang
1959,1,x,x,19,Dodie Stevens
1959,1,x,x,20,Craig Douglas
1959,1,x,x,20,Conway Twitty
1959,1,x,x,20,Glen Mason
1959,1,x,x,20,Duane Eddy
1959,1,x,x,20,Craig Douglas
1959,1,x,x,20,Johnny Restivo
1960,19,12,8,1,Elvis Presley
1960,18,11,7,1,The Everly Brothers
1960,21,11,5,1,The Shadows
1960,18,11,4,1,Anthony Newley
1960,13,9,4,1,Lonnie Donegan
1960,18,13,3,1,Cliff Richard
1960,15,9,3,1,Jimmy Jones
1960,16,8,3,1,Ricky Valance
1960,24,10,2,1,Roy Orbison
1960,16,10,2,1,Johnny Preston
1960,18,9,2,1,Adam Faith
1960,16,9,2,1,Cliff Richard
1960,15,8,2,1,Eddie Cochran
1960,19,10,1,1,Johnny Kidd & The Pirates
1960,15,10,1,1,Anthony Newley
1960,13,7,1,1,Michael Holliday
1960,30,14,5,2,Shirley Bassey
1960,18,11,4,2,The Drifters
1960,16,9,3,2,Cliff Richard
1960,16,7,3,2,Johnny Preston
1960,18,13,2,2,Elvis Presley
1960,18,12,1,2,Duane Eddy
1960,15,10,1,2,Cliff Richard
1960,19,8,1,2,Connie Francis
1960,19,8,1,2,Connie Francis
1960,31,7,1,2,Percy Faith & His Orchestra
1960,12,6,1,2,Adam Faith
1960,24,13,5,3,Jimmy Jones
1960,20,11,2,3,Johnny & The Hurricanes
1960,17,8,2,3,Freddy Cannon
1960,12,7,2,3,Cliff Richard
1960,14,6,2,3,Perry Como
1960,11,6,2,3,Anthony Newley
1960,16,8,1,3,Tommy Bruce & The Bruisers
1960,13,8,1,3,The Avons
1960,15,6,1,3,Emile Ford & The Checkmates
1960,14,6,1,3,Elvis Presley
1960,10,6,1,3,Nina & Frederick
1960,15,5,1,3,Connie Francis
1960,14,7,2,4,Adam Faith
1960,11,4,2,4,Adam Faith
1960,16,9,1,4,The Everly Brothers
1960,19,8,1,4,Brenda Lee
1960,14,8,1,4,Peter Sellers & Sophia Loren
1960,13,7,1,4,Steve Lawrence
1960,13,7,1,4,Duane Eddy
1960,11,7,1,4,Elmer Bernstein
1960,15,6,1,4,Craig Douglas
1960,15,6,1,4,The Everly Brothers
1960,15,6,1,4,The Everly Brothers
1960,15,4,1,4,Anthony Newley
1960,13,1,1,4,Lance Fortune
1960,11,1,1,4,The King Brothers
1960,16,5,3,5,Johnny Burnette
1960,15,9,2,5,The Shadows
1960,15,9,2,5,The Shadows
1960,15,6,2,5,Max Bygraves
1960,17,6,1,5,Lonnie Donegan
1960,16,5,1,5,Guy Mitchell
1960,13,5,1,5,Adam Faith
1960,13,5,1,5,Adam Faith
1960,20,4,1,5,Mr. Acker Bilk
1960,13,4,1,5,Connie Francis
1960,11,4,1,5,Tommy Steele
1960,18,6,2,6,Bob Luman
1960,17,6,1,6,Tommy Steele
1960,20,4,1,6,Frankie Laine
1960,17,5,1,7,Marv Johnson
1960,19,3,1,7,The Kaye Sisters
1960,13,3,1,7,Michael Cox
1960,15,2,1,7,Bobby Rydell
1960,14,2,1,7,Garry Mills
1960,8,2,1,7,Marty Wilde
1960,4,1,1,7,Max Bygraves
1960,18,3,3,8,Ken Dodd
1960,13,5,2,8,Bobby Darin
1960,13,3,2,8,Brian Hyland
1960,15,2,1,8,Neil Sedaka
1960,19,1,1,8,Johnny & The Hurricanes
1960,12,1,1,8,Bobby Darin
1960,13,1,1,8,The Ventures
1960,11,1,1,8,Johnny & The Hurricanes
1960,18,3,1,9,Johnny Mathis
1960,13,3,1,9,Rolf Harris
1960,19,2,1,9,Hank Locklin
1960,11,2,1,9,Sam Cooke
1960,12,1,1,9,Connie Stevens
1960,10,1,1,9,Billy Fury
1960,9,2,2,10,Craig Douglas
1960,14,1,1,10,The John Barry Seven Plus Four
1960,8,1,1,10,Nat 'King' Cole
1960,8,1,1,10,Lonnie Donegan
1960,14,-,2,11,The John Barry Seven
1960,16,-,1,11,Roy Orbison
1960,15,-,1,11,Jack Scott
1960,12,-,1,11,The Platters
1960,12,-,1,11,Fats Domino
1960,10,-,1,11,Connie Francis
1960,10,-,1,11,Mark Wynter
1960,10,-,1,11,Max Harris
1960,8,-,1,11,Frank Sinatra
1960,16,-,3,12,Brenda Lee
1960,31,-,2,12,Jim Reeves
1960,9,-,2,12,Emile Ford & The Checkmates
1960,12,-,1,12,Charlie Drake
1960,11,-,1,12,Duane Eddy
1960,12,-,1,12,Johnny Mathis
1960,5,-,1,12,Duane Eddy
1960,10,-,1,13,The Everly Brothers
1960,10,-,1,13,Duane Eddy
1960,9,-,1,13,Lonnie Donegan
1960,8,-,1,13,Ernie Field's Orchestra
1960,18,-,1,14,The Piltdown Men
1960,9,-,1,14,Russ Conway
1960,7,-,1,14,Cliff Richard
1960,5,-,1,14,Johnny & The Hurricanes
1960,9,-,2,15,Russ Conway
1960,12,-,1,15,Frank Sinatra
1960,10,-,1,15,Billy Bland
1960,9,-,1,15,Gene Vincent
1960,11,-,1,16,Jerry Lordan
1960,10,-,1,16,The King Brothers
1960,10,-,1,16,Russ Conway
1960,8,-,1,16,The Viscounts
1960,8,-,1,16,Gene Vincent
1960,5,-,1,17,The Drifters
1960,16,-,1,18,Emile Ford
1960,10,-,1,18,Johnny Preston
1960,10,-,1,18,Nat 'King' Cole
1960,9,-,1,18,Frank Sinatra
1960,10,-,1,18,Freddy Cannon
1960,11,-,2,19,Billy Fury
1960,9,-,1,19,Marty Robbins
1960,11,-,1,19,Fats Domino
1960,10,-,1,19,Fats Domino
1960,9,-,1,19,Ella Fitzgerald
1960,3,-,1,19,Little Tony & His Brothers
1960,4,-,2,20,Frankie Avalon
1960,11,-,1,20,Bryan Johnson
1960,11,-,1,21,Teresa Brewer
1960,6,-,1,21,Gene Vincent
1960,7,-,2,22,Johnny Kidd & The Pirates
1960,8,-,1,22,Frank Ifield
1960,6,-,1,22,Bobby Rydell
1960,4,-,1,22,Eddie Cochran
1960,13,-,1,23,The Fabulous Flee-Rakkers
1960,14,-,1,23,Bob Azzam
1960,10,-,1,23,Mike Preston
1960,5,-,1,23,Nat 'King' Cole
1960,12,-,2,24,Garry Mills
1960,15,-,1,24,Edith Piaf
1960,10,-,1,24,Mark Wynter
1960,10,-,1,24,Hollywood Argyles
1960,8,-,1,24,Ray Charles
1960,4,-,1,24,Bert Weedon
1960,4,-,1,24,Anita Bryant
1960,7,-,1,25,Buddy Holly
1960,9,-,1,25,Billy Fury
1960,7,-,1,25,Tommy Sands
1960,3,-,1,25,Johnny Kidd & The Pirates
1960,3,-,1,25,Freddy Cannon
1960,2,-,1,25,Frankie Vaughan
1960,8,-,2,26,Buddy Greco
1960,3,-,2,26,Jerry Lordan
1960,5,-,1,26,Lance Fortune
1960,4,-,1,26,Alma Cogan
1960,2,-,1,26,Maureen Evans
1960,1,-,1,26,Elvis Presley
1960,9,-,1,27,Russ Conway
1960,8,-,1,27,Edward Byrnes & Connie Stevens
1960,8,-,1,27,Connie Francis
1960,8,-,1,27,Sam Cooke
1960,10,-,1,27,Don Costa & His Orchestra
1960,5,-,1,27,Lonnie Donegan
1960,4,-,1,27,Keith Kelly
1960,5,-,1,27,Alma Cogan
1960,1,-,1,27,The Crickets
1960,11,-,1,28,Bert Weedon
1960,7,-,1,28,The Four Preps
1960,2,-,1,28,Paul Anka
1960,6,-,2,29,Dave Sampson & The Hunters
1960,2,-,2,29,Joan Regan
1960,10,-,1,29,Manuel & The Music Of The Mountains
1960,6,-,1,29,Brian Hyland
1960,7,-,1,29,James Darren
1960,8,-,1,29,Joan Regan
1960,3,-,1,29,The Beverley Sisters
1960,1,-,1,29,Bill Forbes
1960,4,-,2,30,Marty Wilde
1960,9,-,1,30,Lyn Cornell
1960,9,-,1,30,Mr. Acker Bilk
1960,3,-,1,30,Buddy Holly
1960,1,-,1,30,Ricky Nelson
1960,1,-,1,30,Toni Fisher
1960,6,-,1,31,Brenda Lee
1960,5,-,1,31,Frankie Vaughan
1960,8,-,1,32,Wanda Jackson
1960,9,-,1,32,The Fendermen
1960,7,-,1,32,Bill Black's Combo
1960,2,-,1,32,Jack Scott
1960,2,-,2,33,Jacqueline Boyer
1960,7,-,1,33,Paul Anka
1960,4,-,1,33,The Crickets
1960,7,-,1,33,Jackie Wilson
1960,3,-,1,33,Kenny Lynch
1960,1,-,1,33,The England Sisters
1960,6,-,1,34,Frankie Vaughan
1960,6,-,1,34,Joe Brown & The Bruvvers
1960,4,-,1,34,The Four Lads
1960,2,-,1,34,Bobby Darin
1960,3,-,1,34,Johnny Preston
1960,3,-,1,34,John Barry Orchestra
1960,4,-,1,35,Jimmy Jones
1960,3,-,1,35,Marv Johnson
1960,2,-,1,35,The Harry Simeone Chorale
1960,14,-,1,36,Makadopoulos & His Greek Serenaders
1960,5,-,1,36,Sammy Masters
1960,3,-,1,36,Ronnie Carroll
1960,4,-,1,36,Tommy Bruce & The Bruisers
1960,4,-,1,36,Jan & Kjeld
1960,3,-,1,36,Buddy Holly
1960,2,-,1,36,Jerry Lordan
1960,2,-,1,36,Norrie Paramor
1960,5,-,1,37,Nelson Keene
1960,4,-,1,37,Mark Dinning
1960,4,-,1,37,Frankie Avalon
1960,4,-,1,37,Bert Weedon
1960,1,-,1,37,Andy Stewart
1960,9,-,2,38,Johnny Mathis
1960,3,-,1,38,Eddie Cochran
1960,6,-,1,38,Shirley Bassey
1960,6,-,1,39,Pat Boone
1960,4,-,1,39,Rusty Draper
1960,3,-,1,39,Michael Holliday
1960,5,-,1,39,Jane Morgan
1960,3,-,1,39,Dick Jordan
1960,2,-,1,39,Al Saxon
1960,2,-,1,39,The Cliff Adams Orchestra
1960,1,-,1,39,Jess Conrad
1960,5,-,1,40,Maureen Evans
1960,3,-,1,40,Roy Castle
1960,3,-,1,40,George Formby
1960,3,-,1,40,George Formby
1960,2,-,1,40,John Barry Orchestra
1960,2,-,1,40,The Brothers Four
1960,1,-,1,40,Shaye Cogan
1960,1,-,1,40,Tommy Steele
1960,1,-,1,40,Stan Freberg
1960,6,-,1,41,Brook Benton
1960,4,-,1,41,Jeanne Black
1960,2,-,1,41,Michael Cox
1960,1,-,1,41,Eddie Cochran
1960,1,-,1,41,Paul Evans
1960,1,-,1,41,Steve Perry
1960,4,-,1,42,Frank Weir & His Orchestra
1960,1,-,1,42,Freddy Cannon
1960,1,-,1,42,Cleo Laine
1960,1,-,1,42,The Crickets
1960,3,-,1,43,Conway Twitty
1960,2,-,1,43,Reg Owen & His Orchestra
